Year,Sno,ID,Candidate,Constituency,Party,Criminal Cases,Education,Total Assets,Total Liabilities,Constituency Type,State
2024,6971,6733,Shankar Devara Yadav,VISAKHAPATNAM,IND,0,12th Pass,"Rs 1,50,000~ 1 Lacs+",Rs 0~,,Andhra Pradesh
2024,6972,8329,Shankar Dey,SOUTH DELHI,IND,0,Post Graduate,"Rs 1,45,58,918~ 1 Crore+","Rs 19,50,000~ 19 Lacs+",,NCT OF Delhi
2024,6973,4893,Shankar Hari Tadakhe,LATUR,Baliraja Party,1,12th Pass,"Rs 50,000~ 50 Thou+",Rs 0~,,Maharashtra
2024,6974,5163,Shankar Lalwani,INDORE,BJP,0,Graduate Professional,"Rs 1,95,22,412~ 1 Crore+","Rs 10,09,835~ 10 Lacs+",,Madhya Pradesh
2024,6975,9060,Shankar Mandal,JADAVPUR,IND,0,12th Pass,,,,West Bengal
2024,6976,6267,Shankar Prasad Bind,MUNGER,IND,0,12th Pass,"Rs 12,20,000~ 12 Lacs+",Rs 0~,,Bihar
2024,6977,7221,Shankar Sonawane,MUMBAI SOUTH,IND,0,10th Pass,"Rs 95,85,500~ 95 Lacs+","Rs 1,75,000~ 1 Lacs+",,Maharashtra
2024,6978,8353,Shankar Suman Tivari,PRATAPGARH,IND,1,Graduate,"Rs 12,73,300~ 12 Lacs+",Rs 0~,,Uttar Pradesh
2024,6979,3642,Shankar Thakur,DURG,Gondvana Gantantra Party,0,Literate,"Rs 2,52,000~ 2 Lacs+","Rs 1,46,000~ 1 Lacs+",,Chhattisgarh
2024,6980,3961,Shankar Venkappa Naikar,BAGALKOT,Republican Party of India (A),1,Graduate,,,,Karnataka
2024,6981,3997,Shankara,KOPPAL,BSP,0,Graduate,"Rs 11,63,000~ 11 Lacs+","Rs 4,00,000~ 4 Lacs+",,Karnataka
2024,6982,4060,Shankarbhai Khushalbhai Rathod,AHMEDABAD WEST,Democratic Bharatiya Samaj Party,0,5th Pass,"Rs 27,76,870~ 27 Lacs+","Rs 6,20,000~ 6 Lacs+",,Gujarat
2024,6983,2718,Shankarlal Bamaniya,BANSWARA,Indian Peoples Green Party,0,Graduate Professional,"Rs 10,43,000~ 10 Lacs+",Rs 0~,,Rajasthan
2024,6984,1415,Shanmuga Sundaram,VELLORE,IND,0,Others,"Rs 11,00,000~ 11 Lacs+",Rs 0~,,Tamil Nadu
2024,6985,1559,Shanmuga Sundaram A,MADURAI,United Republican Party of India,0,5th Pass,,,,Tamil Nadu
2024,6986,178,Shanmugam G,SALEM,IND,0,8th Pass,"Rs 50,000~ 50 Thou+",Rs 0~,,Tamil Nadu
2024,6987,1360,Shanmugam K,COIMBATORE,IND,0,5th Pass,"Rs 30,000~ 30 Thou+",Rs 0~,,Tamil Nadu
2024,6988,1278,Shanmugam. N,KARUR,Samaniya Makkal Nala Katchi,0,Graduate Professional,"Rs 1,15,37,017~ 1 Crore+","Rs 90,000~ 90 Thou+",,Tamil Nadu
2024,6989,808,Shanmugavelu,VELLORE,IND,0,10th Pass,"Rs 1,60,000~ 1 Lacs+",Rs 0~,,Tamil Nadu
2024,6990,6214,Shanta Das,BOLPUR,Mulnibasi Party of India,0,12th Pass,,,,West Bengal
2024,6991,7112,Shantanu Thakur,BANGAON,BJP,23,Graduate,"Rs 3,34,11,607~ 3 Crore+","Rs 1,72,18,000~ 1 Crore+",,West Bengal
2024,6992,7704,Shantaram S Dighe,MUMBAI NORTH - CENTRAL,IND,0,10th Pass,"Rs 29,81,500~ 29 Lacs+","Rs 11,26,000~ 11 Lacs+",,Maharashtra
2024,6993,4129,Shanti Bai Maravi,KORBA,IND,0,5th Pass,"Rs 97,000~ 97 Thou+",Rs 0~,,Chhattisgarh
2024,6994,8167,Shanti Devi,SHRAWASTI,IND,0,Literate,"Rs 20,70,137~ 20 Lacs+",Rs 0~,,Uttar Pradesh
2024,6995,7419,Shantigiriji Maungiriji Maharaj,NASHIK,IND,1,10th Pass,,,,Maharashtra
2024,6996,7960,Shantiram Mahato,PURULIA,AITC,0,10th Pass,"Rs 1,17,21,636~ 1 Crore+",Rs 0~,,West Bengal
2024,6997,4833,Sharad Baburao Patil,HATKANANGALE,National Black Panther Party,1,Others,"Rs 72,17,90,600~ 72 Crore+","Rs 1,33,70,536~ 1 Crore+",,Maharashtra
2024,6998,4804,Sharad Ram Pawar,BARAMATI,IND,0,10th Pass,"Rs 40,000~ 40 Thou+",Rs 0~,,Maharashtra
2024,6999,3806,Sharanabasav Gonavar,DHARWAD,SUCI(C),0,Graduate,"Rs 1,70,987~ 1 Lacs+",Rs 0~,,Karnataka
2024,7000,3401,Sharanappa,KOPPAL,SUCI(C),0,12th Pass,,,,Karnataka
2024,7001,4293,Sharanappa (Pintu),GULBARGA,IND,0,10th Pass,"Rs 95,000~ 95 Thou+",Rs 0~,,Karnataka
2024,7002,4340,Sharanappa Mallappa Kotlannavar,BAGALKOT,IND,1,10th Pass,"Rs 69,15,399~ 69 Lacs+","Rs 10,30,000~ 10 Lacs+",,Karnataka
2024,7003,9139,Sharanjit Kaur,AMRITSAR,IND,0,10th Pass,"Rs 11,00,000~ 11 Lacs+",Rs 0~,,Punjab
2024,7004,1803,Sharanya Dutta,RAIGANJ,IND,1,Post Graduate,"Rs 48,95,826~ 48 Lacs+","Rs 2,638~ 2 Thou+",,West Bengal
2024,7005,4567,Sharma Rakeshbhai,PATAN,Rashtriya Samaj Paksha,0,Graduate Professional,,,,Gujarat
2024,7006,6202,Sharmila Sarkar,BARDHAMAN PURBA,IND,0,5th Pass,"Rs 17,20,080~ 17 Lacs+",Rs 0~,,West Bengal
2024,7007,7327,Sharmistha Das,BARRACKPUR,IND,0,Post Graduate,"Rs 17,17,096~ 17 Lacs+","Rs 2,56,586~ 2 Lacs+",,West Bengal
2024,7008,9465,Shashank Mani,DEORIA,BJP,0,Post Graduate,"Rs 25,55,40,212~ 25 Crore+",Rs 0~,,Uttar Pradesh
2024,7009,71,Shashank Singh Arya,JAIPUR,Right to Recall Party,0,Post Graduate,"Rs 2,83,000~ 2 Lacs+",Rs 0~,,Rajasthan
2024,7010,6289,Shashi Bhushan Das,SAMASTIPUR,IND,0,Graduate,,,,Bihar
2024,7011,7291,Shashi Bhushan Keshri,HAZARIBAGH,IND,3,12th Pass,"Rs 1,86,000~ 1 Lacs+",Rs 0~,,Jharkhand
2024,7012,9489,Shashi Kumar,NALANDA,Samaj Shakti Party,0,10th Pass,"Rs 35,82,427~ 35 Lacs+","Rs 20,00,000~ 20 Lacs+",,Bihar
2024,7013,9469,Shashi Ranjan Suman,NALANDA,IND,0,12th Pass,"Rs 7,31,00,000~ 7 Crore+","Rs 6,50,000~ 6 Lacs+",,Bihar
2024,7014,3448,Shashi Singh Koram,SURGUJA,INC,0,Others,"Rs 38,63,132~ 38 Lacs+","Rs 8,94,938~ 8 Lacs+",,Chhattisgarh
2024,7015,7282,Shashi Swaraj,HAJIPUR,BSP,0,Graduate,,,,Bihar
2024,7016,2313,Shashi Tharoor,THIRUVANANTHAPURAM,INC,12,Doctorate,"Rs 56,06,56,126~ 56 Crore+",Rs 0~,,Kerala
2024,7017,4861,Shashibhushan Jeevanrao Desai,KOLHAPUR,Akhil Bharat Hindu Mahasabha,1,12th Pass,"Rs 44,06,103~ 44 Lacs+",Rs 0~,,Maharashtra
2024,7018,8131,Shashidhar,AZAMGARH,IND,0,Post Graduate,"Rs 21,18,598~ 21 Lacs+",Rs 0~,,Uttar Pradesh
2024,7019,3857,Shashikant Gautam Deshmukh,SANGLI,IND,0,Graduate,"Rs 1,06,00,000~ 1 Crore+",Rs 0~,,Maharashtra
2024,7020,3497,Shashikant Jayvantrao Shinde,SATARA,Nationalist Congress Party – Sharadchandra Pawar,2,Graduate,,,,Maharashtra
2024,7021,886,Shashikant Shamar,MUZAFFARNAGAR,IND,0,10th Pass,"Rs 4,78,000~ 4 Lacs+",Rs 0~,,Uttar Pradesh
2024,7022,7496,Shatrudhan Tiwary,SARAN,Bhartiya Sarthak Party,3,8th Pass,"Rs 2,61,24,905~ 2 Crore+","Rs 1,16,89,473~ 1 Crore+",,Bihar
2024,7023,5179,Shatrughan Prasad Sinha,ASANSOL,AITC,0,Graduate,"Rs 2,10,50,41,638~ 210 Crore+","Rs 17,60,81,710~ 17 Crore+",,West Bengal
2024,7024,4774,Shatrughan Prasad Suman,ARARIA,IND,0,Graduate Professional,"Rs 89,49,490~ 89 Lacs+",Rs 0~,,Bihar
2024,7025,7706,Shaukat Abdul Rafiq Khan,MUMBAI NORTH - CENTRAL,Insaniyat Party,0,10th Pass,,,,Maharashtra
2024,7026,4959,Shayani Navanath Jadhav,OSMANABAD,IND,0,Post Graduate,"Rs 9,00,000~ 9 Lacs+",Rs 0~,,Maharashtra
2024,7027,6344,Sheeban Ashai,SRINAGAR,IND,0,Graduate Professional,"Rs 49,000~ 49 Thou+",Rs 0~,,Jammu and Kashmir
2024,7028,6426,Sheetal Barela,RATLAM,Akhand Bharat Samrajya Party,0,Graduate,"Rs 5,00,000~ 5 Lacs+",Rs 0~,,Madhya Pradesh
2024,7029,3503,Sheikh Muzafar Ahmed,ANANTNAG-RAJOURI,Jammu and Kashmir Nationalist Peoples Front,0,Graduate Professional,"Rs 85,95,000~ 85 Lacs+",Rs 0~,,Jammu and Kashmir
2024,7030,4549,Shejon Goyary,GUWAHATI,Bahujan Maha Party,0,10th Pass,,,,Assam
2024,7031,6572,Shekatkar Anil Ganpat,AHMEDNAGAR,IND,2,8th Pass,"Rs 1,88,500~ 1 Lacs+","Rs 75,000~ 75 Thou+",,Maharashtra
2024,7032,8958,Shekh Imanur Rahman,DUM DUM,IND,1,Graduate Professional,"Rs 12,73,451~ 12 Lacs+","Rs 41,640~ 41 Thou+",,West Bengal
2024,7033,5142,Shekh Mohmmad Nishar (Munnabhai Garage),NAVSARI,IND,0,Illiterate,"Rs 70,000~ 70 Thou+",Rs 0~,,Gujarat
2024,7034,4588,Shekh Rauf,KORBA,IND,0,10th Pass,"Rs 4,72,652~ 4 Lacs+",Rs 0~,,Chhattisgarh
2024,7035,4512,Shekhar Banjare,BILASPUR,IND,0,Post Graduate,,,,Chhattisgarh
2024,7036,4310,Shekhava Nileshkumar Ramjibhai,PORBANDAR,SP,0,Graduate Professional,"Rs 21,00,485~ 21 Lacs+","Rs 2,22,823~ 2 Lacs+",,Gujarat
2024,7037,442,Shekhawat Rajendra Singh,JHUNJHUNU,IND,4,Post Graduate,"Rs 3,07,60,917~ 3 Crore+",Rs 0~,,Rajasthan
2024,7038,1667,Sheo Shankar,GAYA,Bhartiya Lok Chetna Party,1,Post Graduate,"Rs 1,00,09,000~ 1 Crore+","Rs 5,29,000~ 5 Lacs+",,Bihar
2024,7039,8804,Sher Singh,CHANDAULI,Yuga Thulasi Party,0,10th Pass,"Rs 93,56,000~ 93 Lacs+",Rs 0~,,Uttar Pradesh
2024,7040,8940,Sher Singh Ghubaya,FIROZPUR,INC,0,10th Pass,,,,Punjab
2024,7041,6474,Shesherao Chokhoba Veer,BEED,Prabuddha Republican Party,0,Graduate,Rs 500~ 5 Hund+,Rs 0~,,Maharashtra
2024,7042,9438,Sheshnath,BALLIA,IND,0,12th Pass,"Rs 40,11,045~ 40 Lacs+",Rs 0~,,Uttar Pradesh
2024,7043,1728,Shettu S,ARAKKONAM,IND,0,Graduate Professional,"Rs 5,000~ 5 Thou+",Rs 0~,,Tamil Nadu
2024,7044,2474,Shib Chandra Debbarma,TRIPURA EAST,IND,0,Graduate Professional,"Rs 6,81,70,468~ 6 Crore+",Rs 0~,,Tripura
2024,7045,278,Shib Singh,NAINITAL-UDHAM SINGH NAGAR,Uttarakhand Kranti Dal,0,Post Graduate,,,,
2024,7046,1940,Shikha Bandral,JAMMU,National Awami United Party,0,Graduate,"Rs 20,04,723~ 20 Lacs+",Rs 0~,,Jammu and Kashmir
2024,7047,3072,Shikha Sharma,MATHURA,IND,1,12th Pass,"Rs 60,92,000~ 60 Lacs+","Rs 2,50,000~ 2 Lacs+",,Uttar Pradesh
2024,7048,964,Shipra Ray Hakim,JALPAIGURI,IND,0,Literate,"Rs 87,657~ 87 Thou+",Rs 0~,,West Bengal
2024,7049,5763,Shirishala Srinaiah,NALGONDA,IND,0,10th Pass,"Rs 7,36,000~ 7 Lacs+","Rs 1,32,000~ 1 Lacs+",,Telangana
2024,7050,386,Shishpal Singh Rana,CHURU,Bheem Tribal Congress,0,Literate,,,,Rajasthan
2024,7051,6512,Shital Shivaji Dhondre,BEED,IND,0,Graduate,"Rs 15,26,977~ 15 Lacs+","Rs 19,44,914~ 19 Lacs+",,Maharashtra
2024,7052,4535,Shitkaran Mahilwar,DURG,Aazad Samaj Party (Kanshi Ram),0,Literate,"Rs 65,47,000~ 65 Lacs+","Rs 2,00,000~ 2 Lacs+",,Chhattisgarh
2024,7053,7365,Shiv Bodhan Sahu,MADHUBANI,IND,0,Graduate Professional,"Rs 89,68,462~ 89 Lacs+",Rs 0~,,Bihar
2024,7054,7137,Shiv Chandra Ram,HAJIPUR,RJD,3,Graduate,"Rs 2,41,07,571~ 2 Crore+","Rs 65,27,138~ 65 Lacs+",,Bihar
2024,7055,9545,Shiv Das Singh,ARRAH,IND,0,12th Pass,,,,Bihar
2024,7056,4578,Shiv Hari Agrawal,SUPAUL,Bharat Nirman Party,0,12th Pass,"Rs 1,31,43,447~ 1 Crore+",Rs 0~,,Bihar
2024,7057,5669,Shiv Kumar,HARDOI,IND,0,Graduate,"Rs 2,05,23,591~ 2 Crore+",Rs 0~,,Uttar Pradesh
2024,7058,6225,Shiv Kumar,SHAHJAHANPUR,IND,0,12th Pass,"Rs 5,18,27,766~ 5 Crore+",Rs 0~,,Uttar Pradesh
2024,7059,7616,Shiv Kumar Doharey,BARABANKI,BSP,0,Graduate Professional,"Rs 2,59,09,359~ 2 Crore+",Rs 0~,,Uttar Pradesh
2024,7060,9524,Shiv Kumar Singh,PATALIPUTRA,Apna Kisan Party,0,12th Pass,,,,
2024,7061,8435,Shiv Narayan Baba Dubey,FARIDABAD,Kisan Mazdoor Sangharsh Party,0,10th Pass,"Rs 42,87,000~ 42 Lacs+","Rs 2,70,000~ 2 Lacs+",,Haryana
2024,7062,8352,Shiv Pal Patel,PRATAPGARH,IND,0,12th Pass,"Rs 1,73,130~ 1 Lacs+",Rs 0~,,Uttar Pradesh
2024,7063,8331,Shiv Pal Singh Patel (Dr. S P Singh),PRATAPGARH,SP,0,Post Graduate,"Rs 46,63,76,372~ 46 Crore+","Rs 10,00,000~ 10 Lacs+",,Uttar Pradesh
2024,7064,5681,Shiv Prakash Singh,UNNAO,IND,0,Graduate,"Rs 1,37,31,000~ 1 Crore+",Rs 0~,,Uttar Pradesh
2024,7065,906,Shiv Prasad,RAMPUR,IND,1,8th Pass,,,,Uttar Pradesh
2024,7066,8377,Shiv Prasad Vishwakarma,ALLAHABAD,Samyak Party,0,Post Graduate,"Rs 62,28,361~ 62 Lacs+",Rs 0~,,Uttar Pradesh
2024,7067,4086,Shiv Prasad Yadav,MAINPURI,BSP,0,Graduate,"Rs 23,04,75,225~ 23 Crore+","Rs 2,21,29,056~ 2 Crore+",,Uttar Pradesh
2024,7068,8343,Shiv Ram Sharma,PRATAPGARH,Moulik Adhikar Party,0,Post Graduate,"Rs 4,10,000~ 4 Lacs+",Rs 0~,,Uttar Pradesh
2024,7069,9573,Shiv Shankar Ram,SASARAM,IND,0,10th Pass,"Rs 13,90,000~ 13 Lacs+","Rs 30,000~ 30 Thou+",,Bihar
2024,7070,7745,Shiva Krishnamurti Iyer,KALYAN,IND,1,Post Graduate,,,,Maharashtra
2024,7071,2926,Shiva Ram,JODHPUR,IND,0,Literate,"Rs 7,30,000~ 7 Lacs+",Rs 0~,,Rajasthan
2024,7072,3495,Shivaji Chandrakant Sonavane,SOLAPUR,IND,0,10th Pass,"Rs 26,86,593~ 26 Lacs+",Rs 0~,,Maharashtra
2024,7073,3539,Shivaji Dhondiram Sankpal,HATKANANGALE,IND,0,10th Pass,"Rs 31,190~ 31 Thou+",Rs 0~,,Maharashtra
2024,7074,4824,Shivaji Jaysing Kokre,BARAMATI,IND,0,8th Pass,"Rs 34,23,000~ 34 Lacs+","Rs 1,80,000~ 1 Lacs+",,Maharashtra
2024,7075,6540,Shivaji Kisan Jadhav,MAVAL,All India Forward Bloc,2,Graduate,,,,Maharashtra
2024,7076,6381,Shivaji Patel Kalmi,DHAR,IND,0,Post Graduate,"Rs 7,47,500~ 7 Lacs+",Rs 0~,,Madhya Pradesh
2024,7077,3840,Shivaji Rambhau Nandkhile,BARAMATI,Bharatheeya Jawan Kisan Party,2,Literate,"Rs 2,42,84,916~ 2 Crore+","Rs 21,32,600~ 21 Lacs+",,Maharashtra
2024,7078,1868,Shivakumar. B,BANGALORE NORTH,Karnataka Rashtra Samithi,1,12th Pass,"Rs 1,32,97,000~ 1 Crore+","Rs 28,20,000~ 28 Lacs+",,Karnataka
2024,7079,2513,Shivam Ashutosh,GAUTAM BUDDHA NAGAR,IND,0,Graduate,"Rs 79,10,975~ 79 Lacs+","Rs 7,21,505~ 7 Lacs+",,Uttar Pradesh
2024,7080,8192,Shivam Saini,CHANDNI CHOWK,Right to Recall Party,0,Graduate,,,,NCT OF Delhi
2024,7081,6407,Shivam Sen,KHANDWA,IND,0,12th Pass,"Rs 1,20,000~ 1 Lacs+","Rs 1,00,000~ 1 Lacs+",,Madhya Pradesh
2024,7082,9178,Shivam Yadav,LUDHIANA,Global Republican Party,0,Graduate Professional,"Rs 2,93,446~ 2 Lacs+","Rs 12,65,000~ 12 Lacs+",,Punjab
2024,7083,3062,Shivaraj. B,HASSAN,Republican Party of India Bharatha,0,10th Pass,"Rs 15,03,500~ 15 Lacs+","Rs 25,000~ 25 Thou+",,Karnataka
2024,7084,7042,Shivaratri Srinivas,KARIMNAGAR,IND,0,5th Pass,"Rs 19,71,000~ 19 Lacs+","Rs 5,10,000~ 5 Lacs+",,Telangana
2024,7085,4003,Shivarudraiah Swamy,SHIMOGA,IND,0,Graduate,,,,Karnataka
2024,7086,2333,Shivashankara. S,MANDYA,BSP,0,Graduate Professional,"Rs 75,03,932~ 75 Lacs+","Rs 20,00,000~ 20 Lacs+",,Karnataka
2024,7087,9571,Shivesh Kumar,SASARAM,BJP,0,Graduate,"Rs 14,59,67,040~ 14 Crore+","Rs 30,99,677~ 30 Lacs+",,Bihar
2024,7088,8529,Shivji Prasad,GIRIDIH,Right to Recall Party,0,Graduate Professional,"Rs 45,100~ 45 Thou+",Rs 0~,,Jharkhand
2024,7089,3618,Shivmangal Singh Tomar,MORENA,BJP,0,Graduate Professional,"Rs 2,26,14,911~ 2 Crore+","Rs 44,30,205~ 44 Lacs+",,Madhya Pradesh
