Year,Sno,ID,Candidate,Constituency,Party,Criminal Cases,Education,Total Assets,Total Liabilities,Constituency Type,State,Gender
2024,7990,1782,vasantrao balwantrao chavan,NANDED,INC,1,12th Pass,,,,Maharashtra,Male
2024,7991,3338,vasantrao rajaram magar,BULDHANA,Vanchit Bahujan Aaghadi,0,Others,"Rs 4,30,76,500~ 4 Crore+","Rs 2,44,000~ 2 Lacs+",,Maharashtra,Male
2024,7992,4541,vasava chetanbhai kanjibhai,BHARUCH,BSP,0,10th Pass,"Rs 1,26,545~ 1 Lacs+",Rs 0~,,Gujarat,Male
2024,7993,2182,vasist j,BANGALORE RURAL,Country Citizen Party,0,Graduate,"Rs 31,08,008~ 31 Lacs+","Rs 1,65,00,000~ 1 Crore+",,Karnataka,Male
2024,7994,7436,vaskar malik,ARAMBAG,IND,0,12th Pass,"Rs 2,67,278~ 2 Lacs+",Rs 0~,,West Bengal,Male
2024,7995,5768,vaskula mattaiah,NALGONDA,Marxist Communist Party of India (United),2,12th Pass,,,,Telangana,Male
2024,7996,6730,vasupilli suresh,VISAKHAPATNAM,IND,0,Graduate,Nil,Rs 0~,,Andhra Pradesh,Male
2024,7997,2985,vatal nagaraj,BANGALORE SOUTH,Kannada Chalavali Vatal Paksha,0,10th Pass,"Rs 5,09,86,262~ 5 Crore+",Rs 0~,,Karnataka,Male
2024,7998,3090,vayalar jayakumar,ERNAKULAM,BSP,0,12th Pass,"Rs 70,33,850~ 70 Lacs+",Rs 0~,,Kerala,Male
2024,7999,2264,vayalar rajeevan,ALAPPUZHA,Bahujan Dravida Party,0,Others,"Rs 11,68,300~ 11 Lacs+","Rs 1,85,000~ 1 Lacs+",,Kerala,Male
2024,8000,531,ve vaithilingam,PUDUCHERRY,INC,0,Graduate,,,,Puducherry,Male
2024,8001,8700,ved prakash,BHIWANI-MAHENDRAGARH,IND,0,5th Pass,"Rs 3,89,35,950~ 3 Crore+","Rs 51,36,215~ 51 Lacs+",,Haryana,Male
2024,8002,3699,ved prakash,FATEHPUR SIKRI,Rashtriya Jansanchar Dal,0,12th Pass,"Rs 22,15,000~ 22 Lacs+",Rs 0~,,Uttar Pradesh,Male
2024,8003,1576,vedarethinam s,MAYILADUTHURAI,Anna MGR Dravida Makkal Kalgam,0,5th Pass,"Rs 29,08,515~ 29 Lacs+",Rs 0~,,Tamil Nadu,Male
2024,8004,773,vedha alias dhamodharan,VIRUDHUNAGAR,IND,0,Doctorate,"Rs 1,50,000~ 1 Lacs+",Rs 0~,,Tamil Nadu,Male
2024,8005,4503,vedmani singh kshatriya (thakur),BILASPUR,IND,0,12th Pass,,,,Chhattisgarh,Male
2024,8006,9109,vedprakash mishra,KUSHI NAGAR,Subhashwadi Bhartiya Samajwadi Party (Subhas Party),0,Graduate,"Rs 9,99,000~ 9 Lacs+",Rs 0~,,Uttar Pradesh,Male
2024,8007,2447,vedram kurmi,DAMOH,IND,0,Graduate Professional,"Rs 38,95,000~ 38 Lacs+",Rs 0~,,Madhya Pradesh,Male
2024,8008,3733,vedubhai kautikbhai sirasat,AHMEDABAD WEST,Jan Sewa Driver Party,0,5th Pass,"Rs 3,33,672~ 3 Lacs+",Rs 0~,,Gujarat,Male
2024,8009,8070,veena devi,VAISHALI,Lok Janshakti Party(Ram Vilas),3,10th Pass,"Rs 46,71,70,049~ 46 Crore+","Rs 16,47,62,876~ 16 Crore+",,Bihar,Female
2024,8010,1543,veerasamy c,KRISHNAGIRI,IND,0,8th Pass,,,,Tamil Nadu,Male
2024,8011,4343,veeresh,BELLARY,IND,0,Graduate,"Rs 40,000~ 40 Thou+",Rs 0~,,Karnataka,Male
2024,8012,3801,veeresh. s,DAVANAGERE,Rani Chennamma Party,0,Post Graduate,"Rs 1,04,35,000~ 1 Crore+",Rs 0~,,Karnataka,Male
2024,8013,5852,vegi venkatesh,ANAKAPALLE,INC,1,Post Graduate,"Rs 2,35,96,732~ 2 Crore+","Rs 96,04,000~ 96 Lacs+",,Andhra Pradesh,Male
2024,8014,5990,velamarthi. ravi kiran,SECUNDERABAD,IND,0,Post Graduate,"Rs 41,44,000~ 41 Lacs+",Rs 0~,,Telangana,Male
2024,8015,7039,velchala rajender rao,KARIMNAGAR,INC,0,Post Graduate,,,,Telangana,Male
2024,8016,1556,velmurugan a,MADURAI,Bharatiya Praja Aikyata Party,1,Graduate Professional,"Rs 8,12,360~ 8 Lacs+",Rs 0~,,Tamil Nadu,Male
2024,8017,108,velmurugan k,COIMBATORE,BSP,0,Post Graduate,"Rs 1,49,46,500~ 1 Crore+","Rs 4,00,000~ 4 Lacs+",,Tamil Nadu,Male
2024,8018,6595,veluri venkata trinadharao,VIZIANAGARAM,IND,0,Graduate,Nil,Rs 0~,,Andhra Pradesh,Male
2024,8019,6760,veluru. thejovathi,THIRUPATHI,SP,0,Graduate,"Rs 8,19,700~ 8 Lacs+",Rs 0~,,Andhra Pradesh,Female
2024,8020,5570,vemulaa vikram reddy,NIZAMABAD,IND,1,Others,,,,Telangana,Male
2024,8021,939,venkadesh s c,KANNIYAKUMARI,IND,0,Post Graduate,"Rs 9,21,673~ 9 Lacs+","Rs 50,000~ 50 Thou+",,Tamil Nadu,Male
2024,8022,6609,venkata ashok pappuri,VIJAYAWADA,IND,0,Post Graduate,"Rs 50,000~ 50 Thou+",Rs 0~,,Andhra Pradesh,Male
2024,8023,7034,venkata ramana,MAHBUBNAGAR,IND,0,12th Pass,"Rs 60,33,358~ 60 Lacs+","Rs 1,17,680~ 1 Lacs+",,Telangana,Male
2024,8024,6747,venkata sai mukund thota,VISAKHAPATNAM,Praja Prasthanam Party,1,Graduate Professional,"Rs 1,71,00,000~ 1 Crore+","Rs 8,00,000~ 8 Lacs+",,Andhra Pradesh,Male
2024,8025,7041,venkatanarsaiah dyagala alias degala,KARIMNAGAR,IND,0,8th Pass,,,,Telangana,Male
2024,8026,1896,venkataramane gowda (star chandru),MANDYA,INC,0,Graduate,"Rs 6,22,97,28,841~ 622 Crore+","Rs 24,38,48,291~ 24 Crore+",,Karnataka,Male
2024,8027,1557,venkatesan m,MADURAI,IND,0,Post Graduate,"Rs 38,41,801~ 38 Lacs+","Rs 23,30,616~ 23 Lacs+",,Tamil Nadu,Male
2024,8028,1568,venkatesan s,MADURAI,CPI(M),3,12th Pass,"Rs 2,05,36,639~ 2 Crore+",Rs 0~,,Tamil Nadu,Male
2024,8029,854,venkatesan. k,KANCHEEPURAM,IND,0,8th Pass,"Rs 25,30,000~ 25 Lacs+","Rs 30,000~ 30 Thou+",,Tamil Nadu,Male
2024,8030,5807,venkatesh bejugam,MEDAK,IND,0,Post Graduate,,,,Telangana,Male
2024,8031,4347,venkatesh prasad. h,DHARWAD,Indian Labour Party (Ambedkar Phule),0,Graduate,"Rs 3,23,189~ 3 Lacs+",Rs 0~,,Karnataka,Male
2024,8032,1555,venkatesh s,MADURAI,IND,0,10th Pass,"Rs 3,30,802~ 3 Lacs+",Rs 0~,,Tamil Nadu,Male
2024,8033,1547,venkateshkumar m,KRISHNAGIRI,IND,1,Graduate Professional,"Rs 3,12,02,193~ 3 Crore+",Rs 0~,,Tamil Nadu,Male
2024,8034,3052,venkateshmurthy.v,CHIKKBALLAPUR,Uttama Prajaakeeya Party,0,Graduate Professional,"Rs 82,000~ 82 Thou+",Rs 0~,,Karnataka,Male
2024,8035,786,venkateswaran v k,VIRUDHUNAGAR,IND,0,8th Pass,,,,Tamil Nadu,Male
2024,8036,5826,venkateswarlu gude,AMALAPURAM,IND,0,Graduate,"Rs 5,698~ 5 Thou+",Rs 0~,,Andhra Pradesh,Male
2024,8037,5507,venkateswarlu tallada,MAHBUBNAGAR,Alliance of Democratic Reforms Party,0,5th Pass,"Rs 15,99,000~ 15 Lacs+",Rs 0~,,Telangana,Male
2024,8038,841,venkatraman j,KALLAKURICHI,Naadaalum Makkal Katchi,0,Post Graduate,"Rs 19,59,000~ 19 Lacs+",Rs 0~,,Tamil Nadu,Male
2024,8039,1617,vennila s,NAMAKKAL,IND,0,8th Pass,"Rs 28,00,000~ 28 Lacs+",Rs 0~,,Tamil Nadu,Female
2024,8040,6162,venu gopal rachineni,KADAPA,Rashtriya Praja Congress (Secular),0,8th Pass,,,,Andhra Pradesh,Male
2024,8041,6737,venu madhav karri,VISAKHAPATNAM,IND,0,5th Pass,"Rs 3,23,366~ 3 Lacs+","Rs 4,08,463~ 4 Lacs+",,Andhra Pradesh,Male
2024,8042,5933,venugopal moyyi,PEDDAPALLE,Bahujan Mukti Party,0,8th Pass,"Rs 5,000~ 5 Thou+",Rs 0~,,Telangana,Male
2024,8043,5285,venumbaka vijayasai reddy,NELLORE,YSRCP,22,Others,"Rs 36,51,67,286~ 36 Crore+","Rs 22,84,855~ 22 Lacs+",,Andhra Pradesh,Male
2024,8044,1003,vepin kumar aggarwal,TEHRI GARHWAL,IND,0,12th Pass,"Rs 1,90,04,219~ 1 Crore+","Rs 13,42,822~ 13 Lacs+",,Uttarakhand,Male
2024,8045,6812,veshapogu gurava babu,ONGOLE,IND,0,Graduate,,,,Andhra Pradesh,Male
2024,8046,818,vettrivel g,CHIDAMBARAM,IND,0,Graduate,"Rs 98,000~ 98 Thou+",Rs 0~,,Tamil Nadu,Male
2024,8047,4681,viabhav mishra,ETAH,Bhartiya Shakti Chetna Party,0,Graduate,"Rs 1,51,53,506~ 1 Crore+","Rs 5,24,245~ 5 Lacs+",,Uttar Pradesh,Male
2024,8048,3002,vicky kumar dogra,JAMMU,IND,3,10th Pass,"Rs 2,60,000~ 2 Lacs+",Rs 0~,,Jammu and Kashmir,Male
2024,8049,149,vidhya rani,KRISHNAGIRI,Naam Tamilar Katchi,1,12th Pass,"Rs 6,15,761~ 6 Lacs+","Rs 5,00,000~ 5 Lacs+",,Tamil Nadu,Female
2024,8050,7268,vidhyasagar alias suresh bhimrao vidhyagar,MUMBAI SOUTH - CENTRAL,BSP,0,Graduate,,,,Maharashtra,Male
2024,8051,3445,vidya devi soni,JANJGIR-CHAMPA,IND,0,8th Pass,"Rs 44,76,000~ 44 Lacs+","Rs 4,00,000~ 4 Lacs+",,Chhattisgarh,Female
2024,8052,7842,vidya naik,MUMBAI NORTH - EAST,IND,0,Post Graduate,"Rs 2,17,96,574~ 2 Crore+","Rs 13,10,400~ 13 Lacs+",,Maharashtra,Female
2024,8053,4113,vidya nand ram,JHANJHARPUR,Wazib Adhikar Party,0,Post Graduate,"Rs 53,50,000~ 53 Lacs+","Rs 50,000~ 50 Thou+",,Bihar,Male
2024,8054,5361,vidya nand ram,SAMASTIPUR,Wazib Adhikar Party,0,Post Graduate,"Rs 53,50,000~ 53 Lacs+","Rs 50,000~ 50 Thou+",,Bihar,Male
2024,8055,5686,vidyaprakash,FARRUKHABAD,Bharatheeya Jawan Kisan Party,0,Graduate,,,,Uttar Pradesh,Male
2024,8056,513,vidyasagar kalidas kasarlawar,CHANDRAPUR,Bhim Sena,0,10th Pass,"Rs 23,00,000~ 23 Lacs+",Rs 0~,,Maharashtra,Male
2024,8057,5661,vidyawati gautam,SITAPUR,IND,0,5th Pass,"Rs 1,75,000~ 1 Lacs+",Rs 0~,,Uttar Pradesh,Female
2024,8058,1017,vignesh m,SALEM,IND,0,5th Pass,"Rs 37,500~ 37 Thou+",Rs 0~,,Tamil Nadu,Male
2024,8059,177,vignesh p,SALEM,AIADMK,0,Graduate Professional,"Rs 6,20,64,381~ 6 Crore+","Rs 68,53,109~ 68 Lacs+",,Tamil Nadu,Male
2024,8060,791,vignesvaran. r,VILUPPURAM,IND,0,Graduate,,,,Tamil Nadu,Male
2024,8061,9354,vijay,GHOSI,SUCI(C),0,Graduate Professional,"Rs 13,65,000~ 13 Lacs+",Rs 0~,,Uttar Pradesh,Male
2024,8062,2432,vijay annasaheb thombare,PARBHANI,IND,4,5th Pass,"Rs 73,95,000~ 73 Lacs+","Rs 20,85,000~ 20 Lacs+",,Maharashtra,Male
2024,8063,3442,vijay baghel,DURG,BJP,0,Graduate,"Rs 3,71,62,950~ 3 Crore+","Rs 38,54,273~ 38 Lacs+",,Chhattisgarh,Male
2024,8064,8264,vijay bauddh,NORTH WEST DELHI,BSP,0,12th Pass,"Rs 48,15,277~ 48 Lacs+","Rs 3,92,457~ 3 Lacs+",,Delhi,Male
2024,8065,3768,vijay bhachra,KACHCHH,BSP,0,8th Pass,,,,Gujarat,Male
2024,8066,3299,vijay dnyanba raut,HINGOLI,IND,6,Post Graduate,"Rs 53,01,409~ 53 Lacs+",Rs 0~,,Maharashtra,Male
2024,8067,3358,vijay dnyaneshwarrao shrirao,WARDHA,IND,0,Graduate Professional,"Rs 3,16,19,444~ 3 Crore+","Rs 48,69,599~ 48 Lacs+",,Maharashtra,Male
2024,8068,7470,vijay dnyanoba ghate,THANE,Republican Bahujan Sena,5,8th Pass,"Rs 2,42,75,000~ 2 Crore+","Rs 13,19,993~ 13 Lacs+",,Maharashtra,Male
2024,8069,8742,vijay inder singla,ANANDPUR SAHIB,INC,0,Graduate Professional,"Rs 31,37,52,241~ 31 Crore+","Rs 9,11,87,380~ 9 Crore+",,Punjab,Male
2024,8070,3916,vijay jadhav,GULBARGA,Karnataka Rashtra Samithi,0,8th Pass,,,,Karnataka,Male
2024,8071,8451,vijay khatana,GURGAON,BSP,0,Post Graduate,"Rs 34,06,068~ 34 Lacs+","Rs 5,24,514~ 5 Lacs+",,Haryana,Male
2024,8072,8129,vijay kumar,AZAMGARH,IND,0,Graduate Professional,"Rs 16,62,220~ 16 Lacs+",Rs 0~,,Uttar Pradesh,Male
2024,8073,988,vijay kumar,HARIDWAR,IND,0,8th Pass,"Rs 81,87,970~ 81 Lacs+",Rs 0~,,Uttarakhand,Male
2024,8074,9145,vijay kumar,KHADOOR SAHIB,IND,0,10th Pass,"Rs 93,000~ 93 Thou+",Rs 0~,,Punjab,Male
2024,8075,4513,vijay kumar,BILASPUR,IND,0,12th Pass,,,,Chhattisgarh,Male
2024,8076,9114,vijay kumar dubay,KUSHI NAGAR,BJP,2,12th Pass,"Rs 6,01,74,786~ 6 Crore+",Rs 0~,,Uttar Pradesh,Male
2024,8077,6770,vijay kumar g.srkr,THIRUPATHI,Liberation Congress Party,0,Post Graduate,"Rs 9,74,63,302~ 9 Crore+","Rs 3,00,00,000~ 3 Crore+",,Andhra Pradesh,Male
2024,8078,9340,vijay kumar hansdak,RAJMAHAL,JMM,0,10th Pass,"Rs 6,20,11,168~ 6 Crore+","Rs 1,69,81,136~ 1 Crore+",,Jharkhand,Male
2024,8079,8247,vijay kumar jha,NORTH EAST DELHI,IND,0,Others,"Rs 76,519~ 76 Thou+",Rs 0~,,Delhi,Male
2024,8080,5046,vijay kumar kurrey,JANJGIR-CHAMPA,Rashtriya Jansabha Party,0,12th Pass,,,,Chhattisgarh,Male
2024,8081,2070,vijay kumar m. g,UDUPI CHIKMAGALUR,IND,0,5th Pass,"Rs 55,53,000~ 55 Lacs+","Rs 10,00,000~ 10 Lacs+",,Karnataka,Male
2024,8082,3630,vijay kumar mandal,JHANJHARPUR,SUCI(C),0,Doctorate,"Rs 64,17,000~ 64 Lacs+",Rs 0~,,Bihar,Male
2024,8083,7874,vijay kumar sahani,PURVI CHAMPARAN,Rashtriya Jansambhavna Party,0,12th Pass,"Rs 2,30,000~ 2 Lacs+",Rs 0~,,Bihar,Male
2024,8084,8069,vijay kumar shukla,VAISHALI,RJD,18,Doctorate,"Rs 27,89,09,949~ 27 Crore+","Rs 7,85,44,428~ 7 Crore+",,Bihar,Male
2024,8085,2748,vijay kumar soni,BHILWARA,Bhartiya Garib Vikas Kalyan Party,0,Post Graduate,,,,Rajasthan,Male
2024,8086,5653,vijay kumar tiwari,DHAURAHRA,IND,1,Post Graduate,"Rs 1,17,26,909~ 1 Crore+",Rs 0~,,Uttar Pradesh,Male
2024,8087,4810,vijay laxman ghavale,BARAMATI,IND,1,Graduate Professional,"Rs 1,32,06,128~ 1 Crore+","Rs 31,94,357~ 31 Lacs+",,Maharashtra,Male
2024,8088,55,vijay mankar,NAGPUR,Ambedkarite Party of India,0,Post Graduate,"Rs 2,88,46,680~ 2 Crore+","Rs 32,000~ 32 Thou+",,Maharashtra,Male
2024,8089,6047,vijay pandurangrao deshmukh (dabadgaonkar),PUNE,IND,0,Others,"Rs 59,10,000~ 59 Lacs+",Rs 0~,,Maharashtra,Male
2024,8090,3295,vijay ramji gabhane,HINGOLI,CPI(M),1,Graduate,,,,Maharashtra,Male
2024,8091,6922,vijay ramkrushna kale,RAVER,BSP,0,10th Pass,"Rs 1,52,31,175~ 1 Crore+","Rs 50,00,000~ 50 Lacs+",,Maharashtra,Male
2024,8092,6421,vijay rann,MANDSOUR,IND,0,Graduate,"Rs 10,74,00,000~ 10 Crore+",Rs 0~,,Madhya Pradesh,Male
2024,8093,4375,vijay s methrani,BELGAUM,IND,0,10th Pass,"Rs 3,96,710~ 3 Lacs+","Rs 2,62,200~ 2 Lacs+",,Karnataka,Male
2024,8094,8648,vijay singh,HISAR,IND,0,12th Pass,"Rs 65,000~ 65 Thou+",Rs 0~,,Haryana,Male
2024,8095,8342,vijay singh,PRATAPGARH,Sanatan Sanskriti Raksha Dal,3,8th Pass,,,,Uttar Pradesh,Male
2024,8096,8912,vijay syal,SANGRUR,IND,1,Post Graduate,"Rs 65,70,000~ 65 Lacs+","Rs 22,49,872~ 22 Lacs+",,Punjab,Male
2024,8097,6037,vijay vinayak jagtap,PUNE,IND,0,8th Pass,"Rs 32,000~ 32 Thou+",Rs 0~,,Maharashtra,Male
2024,8098,8459,vijay yadav,GURGAON,Jan Sewak Kranti Party,0,Post Graduate,"Rs 37,37,615~ 37 Lacs+",Rs 0~,,Haryana,Male
2024,8099,7032,vijaya,MAHBUBNAGAR,IND,0,12th Pass,"Rs 4,01,39,000~ 4 Crore+",Rs 0~,,Telangana,Female
2024,8100,6801,vijaya bhaskar .reddypogu,KURNOOL,IND,0,Post Graduate,,,,,Male
2024,8101,5552,vijaya bhaskar reddypogu,NANDYAL,IND,0,Post Graduate,"Rs 8,85,18,693~ 8 Crore+","Rs 12,96,015~ 12 Lacs+",,Andhra Pradesh,Male
2024,8102,6100,vijaya kumar thoguru,CHITTOOR,BSP,0,Post Graduate,"Rs 82,13,195~ 82 Lacs+","Rs 7,83,705~ 7 Lacs+",,Andhra Pradesh,Male
2024,8103,6764,vijaya kumar.g,THIRUPATHI,IND,0,Doctorate,"Rs 7,61,700~ 7 Lacs+",Rs 0~,,Andhra Pradesh,Male
2024,8104,5854,vijaya lakshmi karri,ANAKAPALLE,Pyramid Party of India,0,Graduate,"Rs 77,65,000~ 77 Lacs+","Rs 5,24,000~ 5 Lacs+",,Andhra Pradesh,Female
2024,8105,7126,vijaya rajkumar mhatre,PALGHAR,Vanchit Bahujan Aaghadi,0,Post Graduate,,,,Maharashtra,Female
2024,8106,940,vijayakumar alias vijay vasanth,KANNIYAKUMARI,INC,8,Post Graduate,"Rs 64,27,30,752~ 64 Crore+","Rs 3,06,16,359~ 3 Crore+",,Tamil Nadu,Male
2024,8107,1172,vijayakumar d,NILGIRIS,IND,0,Graduate Professional,"Rs 13,62,000~ 13 Lacs+",Rs 0~,,Tamil Nadu,Male
2024,8108,1542,vijayakumar k p,KRISHNAGIRI,Anaithu India Makkal Katchi,0,10th Pass,"Rs 15,10,000~ 15 Lacs+","Rs 9,25,118~ 9 Lacs+",,Tamil Nadu,Male
2024,8109,6031,vijayalaxmi shrikant sindagi,PUNE,Rashtriya Maratha Party,0,Graduate,"Rs 1,000~ 1 Thou+","Rs 4,00,000~ 4 Lacs+",,Maharashtra,Female
2024,8110,943,vijayan g,KANNIYAKUMARI,BSP,0,Others,,,,Tamil Nadu,Male
2024,8111,1725,vijayan k,ARAKKONAM,All India Jananayaka Makkal Kazhagam,0,Graduate,Nil,Rs 0~,,Tamil Nadu,Male
2024,8112,1223,vijayan k,THENI,IND,0,8th Pass,"Rs 7,11,500~ 7 Lacs+","Rs 1,25,000~ 1 Lacs+",,Tamil Nadu,Male
2024,8113,797,vijayan. a,VILUPPURAM,IND,0,Graduate,"Rs 1,10,000~ 1 Lacs+",Rs 0~,,Tamil Nadu,Male
2024,8114,229,vijayaprabhakaran v,VIRUDHUNAGAR,DMDK,0,Graduate Professional,"Rs 73,44,43,754~ 73 Crore+","Rs 18,30,78,587~ 18 Crore+",,Tamil Nadu,Male
2024,8115,1585,vijayaragavan n,NAGAPATTINAM,IND,2,Graduate,,,,Tamil Nadu,Male
2024,8116,563,vijayaseelan sdr,THOOTHUKKUDI,Tamil Maanila Congress (Moopanar),0,12th Pass,"Rs 85,19,60,230~ 85 Crore+","Rs 11,50,55,028~ 11 Crore+",,Tamil Nadu,Male
2024,8117,7388,vijayesh kumar,MUZAFFARPUR,BSP,0,Doctorate,"Rs 5,77,81,000~ 5 Crore+","Rs 1,25,00,000~ 1 Crore+",,Bihar,Male
2024,8118,3871,vijaykumar bhagwan ughade,SOLAPUR,IND,0,10th Pass,"Rs 3,80,000~ 3 Lacs+","Rs 1,00,000~ 1 Lacs+",,Maharashtra,Male
2024,8119,8120,vijaylakshmi devi,SIWAN,JD(U),0,Literate,"Rs 4,41,30,032~ 4 Crore+","Rs 3,60,008~ 3 Lacs+",,Bihar,Female
2024,8120,3676,vijaylaxmi suryavanshi nat,JANJGIR-CHAMPA,Asankhya Samaj Party,0,12th Pass,,,,Chhattisgarh,Male
2024,8121,4814,vijayprakash anant kondekar,BARAMATI,IND,0,10th Pass,"Rs 14,84,903~ 14 Lacs+",Rs 0~,,Maharashtra,Male
2024,8122,4323,vijaysinh navalsinh chauhan,SABARKANTHA,IND,0,8th Pass,"Rs 1,70,75,756~ 1 Crore+","Rs 2,55,000~ 2 Lacs+",,Gujarat,Male
2024,8123,5026,vijaysinh pravinsinh jadeja,JAMNAGAR,IND,0,12th Pass,"Rs 38,60,000~ 38 Lacs+",Rs 0~,,Gujarat,Male
2024,8124,472,vijender maharia,SIKAR,Bharatiya Yuva Jan Ekta Party,0,8th Pass,"Rs 11,94,000~ 11 Lacs+",Rs 0~,,Rajasthan,Male
2024,8125,288,vijender singh,BIJNOR,BSP,9,10th Pass,,,,Uttar Pradesh,Male
2024,8126,2889,vijendra,TONK-SAWAI MADHOPUR,Aazad Samaj Party (Kanshi Ram),16,Post Graduate,"Rs 1,21,87,000~ 1 Crore+","Rs 15,00,000~ 15 Lacs+",,Rajasthan,Male
2024,8127,7888,vijendra thakur,SHEOHAR,BSP,0,12th Pass,"Rs 31,12,000~ 31 Lacs+","Rs 16,00,000~ 16 Lacs+",,Bihar,Male
2024,8128,1091,vijirathinam m,CHENNAI SOUTH,IND,0,Graduate Professional,"Rs 2,49,93,600~ 2 Crore+","Rs 47,75,000~ 47 Lacs+",,Tamil Nadu,Male
2024,8129,2293,viju cherian,KOTTAYAM,BSP,0,Post Graduate,"Rs 26,000~ 26 Thou+",Rs 0~,,Kerala,Male
2024,8130,3339,vikas bhai nandave,BULDHANA,Bhim Sena,3,12th Pass,,,,Maharashtra,Male
2024,8131,6914,vikas chhagan lahane,JALNA,IND,1,Graduate,"Rs 18,54,000~ 18 Lacs+","Rs 12,50,000~ 12 Lacs+",,Maharashtra,Male
2024,8132,4877,vikas kondiba shinde,LATUR,Maharashtra Vikas Aghadi,0,12th Pass,"Rs 25,000~ 25 Thou+",Rs 0~,,Maharashtra,Male
2024,8133,921,vikas kumar,KAIRANA,IND,0,12th Pass,"Rs 68,82,540~ 68 Lacs+",Rs 0~,,Uttar Pradesh,Male
2024,8134,4534,vikas sharma,DURG,Lokshahi Ekta Party,0,Graduate Professional,"Rs 61,78,000~ 61 Lacs+","Rs 18,00,000~ 18 Lacs+",,Chhattisgarh,Male
2024,8135,330,vikas thakre,NAGPUR,INC,4,Graduate,,,,Maharashtra,Male
2024,8136,3428,vikas upadhyay,RAIPUR,INC,2,Post Graduate,"Rs 2,55,47,416~ 2 Crore+","Rs 3,83,787~ 3 Lacs+",,Chhattisgarh,Male
2024,8137,509,vikas uttamrao lasante,CHANDRAPUR,Sanman Rajkiya Paksha,0,10th Pass,"Rs 2,64,000~ 2 Lacs+",Rs 0~,,Maharashtra,Male
2024,8138,9578,vikash vinayak,KARAKAT,Jan Janwadi Party,0,Post Graduate,"Rs 17,02,475~ 17 Lacs+","Rs 3,50,000~ 3 Lacs+",,Bihar,Male
2024,8139,8068,vikky kumar,VAISHALI,IND,0,Post Graduate,"Rs 2,50,000~ 2 Lacs+","Rs 2,72,000~ 2 Lacs+",,Bihar,Male
2024,8140,928,vikram saini,KAIRANA,Akhand Bharat Swatantra Party,0,8th Pass,,,,Uttar Pradesh,Male
2024,8141,450,vikram singh,KARAULI-DHOLPUR,BSP,0,Post Graduate,"Rs 74,04,201~ 74 Lacs+",Rs 0~,,Rajasthan,Male
2024,8142,919,vikram singh,KAIRANA,IND,0,10th Pass,"Rs 1,05,50,500~ 1 Crore+",Rs 0~,,Uttar Pradesh,Male
2024,8143,6378,vikram vasuniya,DHAR,Janata Congress,0,8th Pass,"Rs 1,18,000~ 1 Lacs+","Rs 20,000~ 20 Thou+",,Madhya Pradesh,Male
2024,8144,8765,vikramaditya singh,MANDI,INC,14,Post Graduate,"Rs 1,00,51,49,088~ 100 Crore+","Rs 1,56,12,918~ 1 Crore+",,Himachal Pradesh,Male
2024,8145,9148,vikramjit singh,KHADOOR SAHIB,IND,0,10th Pass,,,,Punjab,Male
2024,8146,5386,vikramprasad jogi,BILASPUR,IND,0,12th Pass,"Rs 6,33,020~ 6 Lacs+","Rs 6,00,000~ 6 Lacs+",,Chhattisgarh,Male
2024,8147,7785,vikrant kumar singh,CHATRA,IND,2,Graduate,"Rs 1,00,000~ 1 Lacs+",Rs 0~,,Jharkhand,Male
2024,8148,521,vilas baburao lende,BHANDARA GONDIYA,Lok Swarajya Party,0,Graduate,"Rs 4,91,000~ 4 Lacs+","Rs 3,50,000~ 3 Lacs+",,Maharashtra,Male
2024,8149,4952,vilas bhagwat ghadge,OSMANABAD,IND,0,8th Pass,"Rs 1,60,31,000~ 1 Crore+","Rs 52,00,000~ 52 Lacs+",,Maharashtra,Male
2024,8150,677,vilas ganesh zodape,RAMTEK,IND,1,Graduate,,,,Maharashtra,Male
2024,8151,527,vilas jiyalal raut,BHANDARA GONDIYA,IND,0,12th Pass,"Rs 1,47,99,000~ 1 Crore+",Rs 0~,,Maharashtra,Male
2024,8152,3509,vilas mannur,CHIKKODI,IND,0,Graduate Professional,"Rs 69,19,243~ 69 Lacs+","Rs 18,18,667~ 18 Lacs+",,Karnataka,Male
2024,8153,6882,vilas shankar tayade,JALGAON,BSP,0,12th Pass,"Rs 47,23,400~ 47 Lacs+",Rs 0~,,Maharashtra,Male
2024,8154,658,vilas shripat khadse,RAMTEK,IND,0,Post Graduate,"Rs 93,75,000~ 93 Lacs+","Rs 1,75,000~ 1 Lacs+",,Maharashtra,Male
2024,8155,8222,vimal kumar saxena,EAST DELHI,IND,0,Graduate,,,,NCT OF Delhi,Male
2024,8156,8519,vinay,ROHTAK,IND,0,Graduate Professional,"Rs 1,28,72,936~ 1 Crore+","Rs 12,33,210~ 12 Lacs+",,Haryana,Male
2024,8157,8852,vinay kumar,MANDI,Akhil Bhartiya Parivar Party,0,12th Pass,"Rs 14,45,000~ 14 Lacs+","Rs 11,00,000~ 11 Lacs+",,Himachal Pradesh,Male
2024,8158,3566,vinay kumar g b,DAVANAGERE,IND,0,Graduate,"Rs 62,88,54,220~ 62 Crore+","Rs 15,98,13,312~ 15 Crore+",,Karnataka,Male
2024,8159,9467,vinay pratap singh,NALANDA,Rashtriya Sanatan Party,0,Graduate,"Rs 2,00,70,000~ 2 Crore+",Rs 0~,,Bihar,Male
